ïagno;rbd;dgv_rbd;nom_rbd;mrun;rut_sostenedor;p_juridica;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe;cod_depe2;rural_rbd;latitud;longitud;convenio_pie;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09;matricula;estado_estab;ori_religiosa;ori_otro_glosa;pago_matricula;pago_mensual
2016;1;9;LICEO POLITECNICO ARICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.487274;-70.294739;1;463;510;563;610;663;863;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;2;7;PARVULARIO LAS ESPIGUITAS; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.469862;-70.302757;1;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;3;5;ESC. PEDRO VICENTE GUTIERREZ TORRES; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.50358;-70.260826;0;165;167;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;4;3;LICEO OCTAVIO PALMA PEREZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.474243;-70.308266;1;310;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;5;1;JOVINA NARANJO FERNANDEZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.476904;-70.313454;1;110;310;363;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2016;7;8;L. POLI. ANTONIO VARAS DE LA BARRA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.476147;-70.288368;1;410;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;8;6;COLEGIO INTEGRADO EDUARDO FREI MONTALVA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.482491;-70.317581;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;9;4;ESCUELA REPUBLICA DE ISRAEL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.486849;-70.302452;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;10;8;ESCUELA REPUBLICA DE FRANCIA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.474365;-70.309044;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;11;6;ESC. GRAL. PEDRO LAGOS MARCHANT; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.491016;-70.311554;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.491926;-70.293968;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.481056;-70.284798;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;14;0;ESCUELA ROMULO J. PENA MATURANA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.481237;-70.289764;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.471386;-70.300354;1;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;16;7;ESCUELA REGIMIENTO RANCAGUA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.474834;-70.308784;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.467266;-70.290939;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.476675;-70.287788;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;19;1;ESC. HUMBERTO VALENZUELA GARCIA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.474659;-70.291908;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;20;5;ESCUELA TUCAPEL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.479828;-70.295181;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;21;3;ESCUELA CARLOS GUIRAO MASSIF; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.483791;-70.300079;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO
2016;22;1;ESCUELA GABRIELA MISTRAL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.448286;-70.290649;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;25;6;COLEGIO CENTENARIO DE ARICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.439999;-70.293381;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;26;4;ESCUELA REPUBLICA DE ARGENTINA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.478121;-70.304039;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;27;2;ESCUELA ESMERALDA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.483019;-70.30854;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;28;0;ESCUELA RICARDO SILVA ARRIAGADA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.485065;-70.294395;1;10;110;165;363;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;29;9;ESCUELA AMERICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.478451;-70.283043;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;30;2;ESCUELA DR. RICARDO OLEA GUERRA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.480618;-70.284012;0;212;215;216;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;31;0;ESCUELA DARIO SALAS DIAZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.500658;-70.254593;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.519264;-70.178741;1;10;110;710;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;33;7;ESCUELA CARLOS CONDELL DE LA HAZA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.417114;-70.225845;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;35;3;ESCUELA GRAL. MANUEL BAQUEDANO; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.4524;-70.067703;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;36;1;ESCUELA IGNACIO CARRERA PINTO; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18.496952;-70.283974;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;38;8;ESCUELA ESPAÃA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.558819;-70.100723;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;39;6;ESCUELA PAMPA ALGODONAL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.578213;-69.965172;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;41;8;ESCUELA VALLE DE CHACA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.820642;-70.140381;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;42;6;ESCUELA MOLINOS LLUTA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18.381748;-69.944885;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;43;4;JARDIN INFANTIL CEPILLIN; ;76198139;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.439636;-70.290726;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;44;2;JARDIN INFANTIL PEQUENILANDIA;17278119; ;0;15;151;15101;ARICA;151;ARICA;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;45;0;COLEGIO ITALIANO SANTA ANA; ;70072800;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.483061;-70.314301;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2016;46;9;JARDIN INFANTIL SAN ANDRES; ;76216092;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.478401;-70.300117;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;47;7;J.  I. KURUMI; ; ;9;15;151;15101;ARICA;151;ARICA;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;49;3;JARDIN INFANTIL PADRE LUIS GALLARDO; ;76121544;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.475018;-70.290237;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;50;7;COLEGIO ADVENTISTA DE ARICA; ;65102261;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.49332;-70.270775;1;110;310;0;0;0;0;0;0;0;1;1;7;ADVENTISTA;$1.000 A $10.000;$1.000 A $10.000
2016;51;5;ESCUELA PARTICULAR REPÃBLICA DEL ECUADOR; ;76189122;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.400261;-70.314987;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;52;3;LICEO DOMINGO SANTA MARIA; ;88669900;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.468622;-70.303375;1;10;110;214;310;410;510;810;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2016;55;8;JARDIN INFANTIL MONTESSORI GARDEN; ;76137056;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.484221;-70.308167;1;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;56;6;COLEGIO SAN MARCOS DE ARICA; ;65378030;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.470751;-70.304825;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2016;57;4;JARDIN INFANTIL ZORZALITO;21453113; ;0;15;151;15101;ARICA;151;ARICA;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;58;2;JARDIN INFANTIL PETETE J.M. BORGOÃO; ;76207192;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.486109;-70.302956;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;59;0;COLEGIO SAN JORGE;5662561; ;0;15;151;15101;ARICA;151;ARICA;4;3;0;-18.50215;-70.246178;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2016;60;4;COLEGIO ALEMAN DE ARICA; ;76061480;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.492035;-70.280685;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;65;5;J.  I.  SOLDADITO DE PLOMO; ; ;9;15;151;15101;ARICA;151;ARICA;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;66;3;JARDIN INFANTIL PLUTO; ;76170397;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.479057;-70.303398;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;67;1;ABRAHAM LINCOLN SCHOOL; ;76165446;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18.481228;-70.318794;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2016;69;8;JUNIOR COLLEGE;9437148; ;0;15;151;15101;ARICA;151;ARICA;4;3;0;-18.463913;-70.291443;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2016;70;1;ESCUELA VALLE DE ESQUINA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18.936218;-69.530159;0;110;0;0;0;0;0;0;0;0;1;1;7;MULTICULTURAL;GRATUITO;GRATUITO
2016;72;8;LICEO  VALLE DE CODPA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18.832901;-69.744583;0;110;710;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;73;6;ESCUELA VALLE DE COBIJA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18.739891;-69.583237;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;74;4;ESCUELA VALLE DE CAMARONES; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-19.009916;-69.860138;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;75;2;ESCUELA VALLE DE GUANACAGUA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18.822765;-69.713333;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;76;0;ESCUELA VALLE DE CUYA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-19.16016;-70.179489;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;78;7;LICEO GRANADEROS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.195824;-69.561928;1;10;110;363;610;710;0;0;0;0;1;1;7;INTERCULTURAL;GRATUITO;GRATUITO
2016;79;5;ESCUELA EL MARQUEZ; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.580715;-69.493759;0;110;0;0;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2016;81;7;ESCUELA PAYACHATAS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.054403;-69.201012;0;110;0;0;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2016;82;5;ESCUELA SAN FRANCISCO DE ASIS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.268801;-69.596466;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;83;3;ESCUELA COTA COTANI; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.521925;-69.220528;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;84;1;ESCUELA LOS ALAMOS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.196348;-69.559219;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;86;8;ESCUELA SAN SANTIAGO DE BELEN; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18.467785;-69.514893;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;87;6;ESCUELA ANCOLACANE; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.854715;-69.606133;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;88;4;ESCUELA ALCERRECA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.994335;-69.705894;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;89;2;ESCUELA HUMAPALCA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.834389;-69.702782;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2016;90;6;ESCUELA INTERNADO VISVIRI; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.594885;-69.481155;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;91;4;ESCUELA COSAPILLA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-18.386181;-69.568581;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;92;2;ESCUELA CHISLLUMA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.696768;-69.688301;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2016;93;0;ESCUELA CHUJLLUTA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.899416;-69.349213;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;94;9;ESCUELA GUACOYO; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.760128;-69.344948;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;95;7;ESCUELA COLPITAS; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17.956938;-69.453629;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.219835;-70.153236;1;410;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;98;1;CENTRO DE DIAGNOSTICO; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;100;7;ESCUELA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;101;5;HOGAR ESTUDIANTIL; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;102;3;ESC.EDUC.ESPECIAL FLOR DEL INCA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.240973;-70.139351;0;212;215;216;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.221096;-70.138168;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;105;8;CENTRO DE CAPACITACION LABORAL; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.241722;-70.136505;0;212;216;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL; ;71142500;1;1;11;1101;IQUIQUE;11;IQUIQUE;5;4;0;-20.294014;-70.127243;0;110;310;510;810;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;107;4;LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.219744;-70.15239;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.225796;-70.148727;1;510;610;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2016;109;0;LICEO ELENA DUVAUCHELLE CABEZON; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.216951;-70.153381;1;310;410;510;610;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.224712;-70.135445;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;111;2;ESCUELA GABRIELA MISTRAL; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.225891;-70.141411;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;112;0;ESCUELA EDUARDO LLANOS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.214476;-70.135857;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.233156;-70.137695;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;114;7;ESCUELA PLACIDO VILLARROEL; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.220236;-70.144112;1;10;110;0;0;0;0;0;0;0;1;1;7;ECUMENICA;GRATUITO;SIN INFORMACION
2016;115;5;ESCUELA JAVIERA CARRERA VERDUGO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.219471;-70.151947;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2016;116;3;COLEGIO REPUBLICA DE CROACIA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.22728;-70.13485;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.220398;-70.146248;1;10;110;214;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;119;8;ESCUELA CENTENARIO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.213514;-70.145119;1;10;110;214;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.209549;-70.143593;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2016;122;8;ESCUELA THILDA PORTILLO OLIVARES; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.236214;-70.141014;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;123;6;COLEGIO ESPANA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.239721;-70.128853;1;10;110;165;214;363;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;124;4;LICEO LUIS CRUZ MARTINEZ; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.241995;-70.137436;1;310;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.245417;-70.138123;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;126;0;COLEGIO REPUBLICA DE ITALIA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20.243599;-70.131493;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;127;9;LICEO MARIA AUXILIADORA; ;70083600;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.222324;-70.148384;0;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2016;128;7;JARDIN INFANTIL LITTLE GARDEN; ;77385380;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;129;5;LICEO SUPERIOR GABRIELA MISTRAL;17813224; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.221087;-70.151436;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2016;130;9;COLEGIO NORTH COLLEGE; ;77193390;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.223463;-70.144226;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2016;131;7;LICEO PARTICULAR MIXTO ESCASCE; ;76159499;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.224636;-70.148178;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;132;5;LICEO ACADEMIA IQUIQUE; ;76040981;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.332939;-70.139435;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2016;133;3;COLEGIO ADVENTISTA DE IQUIQUE; ;65102261;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.225142;-70.148499;1;10;110;310;0;0;0;0;0;0;1;1;7;ADVENTISTA;GRATUITO;GRATUITO
2016;134;1;LICEO ATENEA; ;76196084;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.215584;-70.154388;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;136;8;J.  I.  CAPULLITO;14133877; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;-20.215338;-70.138107;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2016;138;4;COLEGIO HERMANOS CARRERA; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;139;2;JARDIN INFANTIL CONEJITO; ;76231708;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.214958;-70.153381;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;143;0;LICEO TRINITY COLLEGE; ;76551170;1;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;144;9;COLEGIO IQUIQUE YOUNG SCHOOL; ;76165753;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20.223877;-70.14312;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
