ïagno;rbd;dgv_rbd;nom_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe;cod_depe2;rural_rbd;latitud;longitud;convenio_pie;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09;matricula;estado_estab;ori_religiosa;ori_otro_glosa;pago_matricula;pago_mensual
2015;2333;7;ESC.GUIDO ASSIS GONZALEZ;6;61;6117;SAN VICENTE;61;CACHAPOAL;1;1;1;-34.476875;-70.980614;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;22234;8;COLEGIO SAN VICENTE DE PAUL;10;103;10302;PUERTO OCTAY;103;OSORNO;3;2;0;-40.972416;-72.884689;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3125;9;ESCUELA VILLA COBIN;7;71;7105;MAULE;72;TALCA;2;1;1;-35.471405;-71.792099;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;2548;8;ESCUELA ESTRELLA DE DAVID;6;63;6302;CHEPICA;62;COLCHAGUA;2;1;1;-34.803867;-71.431534;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;1746;9;INST. DESARR. PARA NINOS CON S.DOWN;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;3;2;0;-33.018532;-71.541283;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2015;7639;2;COLEGIO DARIO SALAS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;-41.464298;-72.932266;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;1697;7;ESCUELA GASTON OSSA SAINT MARIE;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;1;1;0;-33.032791;-71.482002;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;20187;1;ESCUELA PARTICULAR NUEVO AMANECER;9;91;9117;TEODORO SCHMIDT;93;CAUTIN SUR;3;2;1;-39.152874;-73.179642;1;110;0;0;0;0;0;0;0;0;1;1;7;NO TIENE;GRATUITO;GRATUITO
2015;3252;2;LICEO TECNICO PROFESIONAL DIEGO PORTALES;7;74;7401;LINARES;73;LINARES;2;1;0;-35.84996;-71.588997;1;110;310;510;610;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;24954;8;COLEGIO EL REDENTOR;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;-33.501656;-70.751778;0;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;$10.001 A $25.000
2015;6019;4;ESCUELA PARTICULAR LLAIMA;9;91;9110;MELIPEUCO;92;CAUTIN NORTE;3;2;1;-38.899246;-71.736839;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;10727;1;LICEO REPUBLICA DE ITALIA;13;136;13603;ISLA DE MAIPO;135;TALAGANTE;1;1;0;-33.738712;-70.860039;1;10;110;310;363;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;10658;5;LICEO POLIVALENTE MODERNO CARDENAL CARO;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;-33.727924;-70.747849;0;10;110;310;410;510;610;0;0;0;1;1;2; ;$10.001 A $25.000;$10.001 A $25.000
2015;24446;5;COMPLEJO EDUC. AGRICOLA DE TALAGANTE;13;136;13601;TALAGANTE;135;TALAGANTE;3;2;1;-33.669575;-70.849831;0;510;710;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2015;40014;9;COLEGIO ANTU-LEMU;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.036507;-71.441093;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2015;2453;8;LICEO JOSÃ GREGORIO ARGOMEDO;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34.577549;-70.988182;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$25.001 A $50.000
2015;8553;7;ESCUELA DE ADULTOS  JORGE ALESSANDRI R.;13;131;13127;RECOLETA;137;SANTIAGO NORTE;2;1;0;-33.424549;-70.645149;1;167;363;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;22634;3;INSTITUTO PRINCIPE DE ASTURIAS;14;141;14101;VALDIVIA;141;VALDIVIA;3;2;0;-39.829075;-73.243629;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2015;6304;5;ESCUELA ALBORADA;9;91;9109;LONCOCHE;93;CAUTIN SUR;2;1;0;-39.370514;-72.62841;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;2621;2;ESCUELA REBECA CADIZ VALENZUELA;6;63;6306;PALMILLA;62;COLCHAGUA;2;1;1;-34.516209;-71.394493;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;10563;5;ESCUELA MANUEL MAGALLANES MOURE;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;-33.58902;-70.703529;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;2523;2;ESCUELA EL AMANECER;6;63;6308;PLACILLA;62;COLCHAGUA;2;1;1;-34.603409;-71.110199;1;10;110;363;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;14365;0;COLEGIO CHARLES DICKENS;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.053375;-71.404099;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2015;5973;0;ESC. BASICA EL ROSAL;9;91;9103;CUNCO;92;CAUTIN NORTE;2;1;1;-38.909454;-72.190376;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7132;3;ESC.DIFERENC.VILLA SAN JOSE DE LA UNION;14;142;14201;LA UNION;142;RANCO;2;1;0;-40.291073;-73.084023;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5449;6;ESC. BASICA ANIDIR;9;92;9210;TRAIGUEN;91;MALLECO;2;1;1;-38.11301;-72.538551;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;25237;9;COLEGIO DE ADULTOS GLADYS LAZO;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;-33.446781;-70.643173;1;167;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$1.000 A $10.000
2015;1577;6;ESCUELA BASICA LAGUNA VERDE;5;51;5101;VALPARAISO;53;VALPARAISO;1;1;0;-33.100899;-71.662537;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5015;6;ESCUELA PARTICULAR SAN MARCOS;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;-36.985313;-73.155853;1;10;110;363;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;14547;5;CENTRO DE ESTUDIOS DALBADIE;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;3;2;0;-33.612328;-71.609756;0;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;24717;0;COLEGIO NUESTRA SENORA DE GUADALUPE;13;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;-33.555649;-70.618187;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2015;6399;1;ESCUELA HORIZONTES;9;91;9117;TEODORO SCHMIDT;93;CAUTIN SUR;2;1;0;-39.090275;-73.177628;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7276;1;COLEGIO SANTA CRUZ;14;142;14204;RIO BUENO;142;RANCO;3;2;0;-40.334297;-72.956741;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2015;7341;5;ESCUELA MONSEÃOR FRANCISCO VALDES SUBERCASEAUX;10;103;10301;OSORNO;103;OSORNO;2;1;0;-40.562969;-73.151253;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;25255;7;ESCUELA INMACULADA CONCEPCION;13;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;-33.205132;-70.67807;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$10.001 A $25.000
2015;10473;6;ESCUELA OSCAR BONILLA;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;-33.621555;-70.59256;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3622;6;ESCUELA PAHUIL;7;72;7202;CHANCO;74;CAUQUENES;2;1;1;-35.614738;-72.563278;1;10;110;0;0;0;0;0;0;0;1;1;7;CATÃLICA DOCTRINA CRISTIANA;GRATUITO;GRATUITO
2015;9647;4;LICEO SAN FRANCISCO;13;131;13131;SAN RAMON;132;SANTIAGO SUR;3;2;0;-33.544113;-70.634201;1;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2015;11498;7;COMPLEJO EDUCACIONAL PRINCIPE DE GALES;9;91;9111;NUEVA IMPERIAL;92;CAUTIN NORTE;3;2;0;-38.749496;-72.940689;0;10;110;410;510;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;5533;6;ESCUELA PARTICULAR SAN BERNARDO;9;92;9208;PUREN;91;MALLECO;3;2;1;-38.022038;-73.063637;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;20060;3;ESCUELA ESPECIAL LAGO AZUL;9;91;9115;PUCON;93;CAUTIN SUR;3;2;0;-39.283051;-71.979286;0;212;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;16928;5;ESCUELA ESPECIAL DE LENGUAJE EL DESPERTAR;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;0;0;0;214;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;848;6;ESCUELA ALEJANDRO CHELEN ROJAS;4;43;4303;MONTE PATRIA;42;LIMARI;2;1;0;-30.878922;-71.0084;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;10554;6;ESCUELA GENERAL RENE SCHNEIDER CHEREAU;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;-33.583656;-70.692383;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;26533;0;ESCUELA ESPECIAL ARBOLIRIS;13;134;13404;PAINE;132;SANTIAGO SUR;3;2;0;-33.830357;-70.742844;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5035;0;ESCUELA ARMANDO ARANCIBIA OLIVOS;8;82;8201;LEBU;84;ARAUCO;2;1;1;-38.338329;-73.923409;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;2847;9;ESCUELA CASA BLANCA;7;73;7304;MOLINA;71;CURICO;2;1;1;-35.072441;-71.256363;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;17653;2;JARDIN INFANTIL SEMILLA;8;84;8401;CHILLAN;81;ÃUBLE;4;3;0;-36.604382;-72.10582;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;7302;4;ESCUELA RURAL PITRENO;14;142;14203;LAGO RANCO;142;RANCO;2;1;1;-40.327713;-72.31749;1;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;14280;8;COLEGIO SAGRADA FAMILIA;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;4;3;0;-33.049656;-71.548523;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MÃS DE $100.000;MÃS DE $100.000
2015;8273;2;ESCUELA RURAL COINCO ALTO;10;102;10208;QUELLON;102;CHILOE;1;1;1;-43.010582;-73.658607;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4058;4;ESCUELA HUARO;8;84;8404;COELEMU;81;ÃUBLE;2;1;1;-36.592899;-72.723732;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7081;5;ESCUELA RURAL RANINTULELFU;14;141;14108;PANGUIPULLI;141;VALDIVIA;1;1;1;-39.608723;-72.157982;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4992;1;ESCUELA REMIGIO CASTRO ABURTO;8;81;8102;CORONEL;83;CONCEPCION;2;1;0;-37.030121;-73.14534;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7850;6;ESCUELA RURAL LOS ARCES;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;1;-41.584007;-73.40435;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;83;8304;LAJA;82;BIOBIO;2;1;0;-37.27948;-72.715347;1;10;110;0;0;0;0;0;0;0;1;1;7;ECUMENICA;GRATUITO;GRATUITO
2015;4626;4;ESCUELA JOSE MIGUEL CARRERA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36.849743;-73.14106;1;10;110;165;363;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;8740;8;COLEGIO MARIA LUISA VILLALON;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;-33.443539;-70.674652;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;3141;0;ESCUELA JOSE MANUEL SALCEDO RAMIREZ;7;71;7107;PENCAHUE;72;TALCA;2;1;1;-35.42654;-72.053253;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;22552;5;ESCUELA PARTICULAR SAGRADA FAMILIA;14;142;14202;FUTRONO;142;RANCO;3;2;1;-40.058189;-72.549438;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;2476;7;ESCUELA BASICA GASPAR MARIN;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1;1;1;-34.595875;-70.922318;1;10;110;165;363;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;15692;2;ESCUELA DE LENGUAJE CUMBRES BLANCAS;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34.576221;-70.991364;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO
2015;7076;9;ESCUELA ESTADIO;9;91;9120;VILLARRICA;93;CAUTIN SUR;2;1;1;-39.434631;-72.116707;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;8483;2;LICEO ALMTE DONALD MC-INTYRE GRIFFITHS;12;122;12201;CABO DE HORNOS;121;MAGALLANES;2;1;0;-54.933739;-67.60556;1;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;2471;6;ESCUELA BERNARDO MORENO FREDES;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1;1;1;-34.532616;-70.942329;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;5862;9;ESCUELA PARTICULAR CORAZON DE JESUS;9;91;9108;LAUTARO;92;CAUTIN NORTE;3;2;0;-38.53714;-72.421181;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3353;7;ESCUELA ROBERTO OPAZO GALVEZ;7;74;7403;LONGAVI;73;LINARES;2;1;1;-35.956287;-71.559578;1;10;110;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;8081;0;ESCUELA RURAL CAYUCAN;10;102;10202;ANCUD;102;CHILOE;1;1;1;-41.835632;-73.884087;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;9600;8;ESCUELA NANIHUE;13;131;13131;SAN RAMON;132;SANTIAGO SUR;2;1;0;-33.55014;-70.640442;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;40455;1;COLEGIO PATAGONIA INSULAR;10;102;10201;CASTRO;102;CHILOE;3;2;0;0;0;1;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;26053;3;COLEGIO ATENAS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;-33.522083;-70.561783;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2015;25080;5;ESCUELA ESPECIAL PARTICULAR ANTAI;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;-33.728905;-70.742996;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;40126;9;COLEGIO RAUL SILVA HENRIQUEZ;4;43;4301;OVALLE;42;LIMARI;2;1;0;-30.589521;-71.184868;1;310;510;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;678;5;ESCUELA AMELIA BARAHONA MUJICA;4;41;4106;VICUÃA;41;ELQUI;2;1;1;-30.003016;-70.812897;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5627;8;ESCUELA LAUREL HUACHO;9;91;9112;PADRE LAS CASAS;93;CAUTIN SUR;2;1;1;-38.811848;-72.811531;1;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;3188;7;ESCUELA RURAL RIVERA DEL MAULE;7;71;7102;CONSTITUCION;72;TALCA;2;1;1;-35.427708;-72.103111;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;24229;2;ESCUELA LITORAL AUSTRAL;11;112;11201;AISEN;111;COIHAIQUE;2;1;0;-45.413719;-72.69191;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;11194;5;ESCUELA HUINCA;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;2;1;1;-33.698486;-71.507896;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;757;9;ESCUELA BASICA EL GUINDO;4;43;4301;OVALLE;42;LIMARI;2;1;1;-30.640425;-71.105492;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;17647;8;TALLER DE CAPACITACIÃN LABORAL UNPADE;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;-37.472061;-72.349876;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7759;3;ESCUELA RURAL CLOTILDE ALMONACID OLAVARRIA;10;101;10103;COCHAMO;101;LLANQUIHUE;2;1;1;-41.685879;-72.385727;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3300;6;INSTITUTO LINARES;7;74;7401;LINARES;73;LINARES;3;2;0;-35.846123;-71.595596;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$50.001 A $100.000
2015;400;6;LICEO MERCEDES FRITIS MACKENNEY;3;31;3101;COPIAPO;31;COPIAPO;2;1;0;-27.369621;-70.325371;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;14392;8;CTRO INTEGRAL EDUCAC LINDA CORREA;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.050117;-71.411339;0;212;214;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3238;7;ESCUELA MARINA ROJAS SANDOVAL;7;71;7103;CUREPTO;72;TALCA;2;1;1;-35.078667;-72.046707;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;17806;3;JARDIN INFANTIL SAN NICOLAS;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;-37.475906;-72.357948;0;10;0;0;0;0;0;0;0;0;1;1;9; ;GRATUITO;GRATUITO
2015;4911;5;ESCUELA DE CHILLANCITO;8;81;8105;HUALQUI;83;CONCEPCION;2;1;1;-37.06459;-72.888618;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4958;1;ESCUELA BASICA THOMPSON MATTHEWS;8;81;8106;LOTA;83;CONCEPCION;2;1;0;-37.084801;-73.161461;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;26232;3;ESCUELA ESP. CANTARITO DE GREDA;13;136;13605;PEÃAFLOR;135;TALAGANTE;3;2;0;-33.608994;-70.8992;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;16592;1;ESCUELA LENGUAJE SAN CLEMENTE;7;71;7109;SAN CLEMENTE;72;TALCA;3;2;0;-35.536907;-71.485352;1;10;214;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3121;6;ESCUELA EL FUERTE;7;71;7105;MAULE;72;TALCA;2;1;1;-35.518055;-71.599121;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3182;8;ESCUELA RURAL LAGUNILLAS;7;71;7102;CONSTITUCION;72;TALCA;2;1;1;-35.458832;-72.171967;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;236;4;ESCUELA DE PARVULOS LAS ABEJITAS;2;22;2201;CALAMA;22;EL LOA;1;1;0;-22.477556;-68.929749;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7377;6;ESCUELA RURAL WALTERIO MEYER RUSCA;10;103;10301;OSORNO;103;OSORNO;2;1;1;-40.590656;-72.951683;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;2124;5;LICEO INTEGRADO LIBERTADOR SIMÃN BOLIVAR;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;-34.167686;-70.758957;1;10;110;310;363;510;610;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7973;1;LICEO INDUSTRIAL CHILENO-ALEMAN;10;101;10105;FRUTILLAR;101;LLANQUIHUE;2;1;0;-41.1357;-73.0345;1;510;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;4613;2;ESCUELA BASICA LAUTARO;8;81;8101;CONCEPCION;83;CONCEPCION;2;1;0;-36.826157;-73.020538;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;13358;2;ESCUELA JUAN RENDIC;4;41;4106;VICUÃA;41;ELQUI;2;1;1;-29.950048;-70.964287;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;12119;3;ESCUELA DIFERENCIAL INTEGRACION;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;-33.682381;-71.219704;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;4742;2;COLEGIO REMODELACION SIMONS;8;81;8110;TALCAHUANO;83;CONCEPCION;2;1;0;-36.72401;-73.108658;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;431;6;LICEO SAGRADO CORAZON;3;31;3101;COPIAPO;31;COPIAPO;3;2;0;-27.366577;-70.337952;1;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$50.001 A $100.000
2015;7088;2;ESCUELA RURAL CAYUMAPU;14;141;14108;PANGUIPULLI;141;VALDIVIA;1;1;1;-39.61272;-72.199211;0;110;0;0;0;0;0;0;0;0;1;1;7;FORMACION VALORICA;GRATUITO;GRATUITO
2015;14649;8;COLEGIO SAN FRANCISCO DE ASIS;5;55;5502;CALERA;51;QUILLOTA;3;2;0;-32.792633;-71.218338;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3898;9;ESCUELA SANTA JUANA;8;84;8418;SAN IGNACIO;81;ÃUBLE;2;1;1;-36.850021;-71.969589;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;8507;3;LICEO COMERCIAL JOAQUIN VERA MORALES;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;5;4;0;-33.455494;-70.668648;0;310;410;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;1885;6;COLEGIO CAPITAN IGNACIO CARRERA PINTO;5;58;5801;QUILPUE;53;VALPARAISO;1;1;0;-33.036491;-71.431084;1;10;110;214;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;13302;7;ESCUELA PARTICULAR CERRO BLANCO;4;42;4203;LOS VILOS;43;CHOAPA;3;2;1;-32.022259;-71.340591;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;9457;9;ESCUELA BÃSICA POETA NERUDA (EX-483);13;131;13129;SAN JOAQUIN;131;SANTIAGO CENTRO;1;1;0;-33.513134;-70.630669;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3635;8;ESCUELA SANTA ROSA;7;72;7202;CHANCO;74;CAUQUENES;2;1;1;-35.686638;-72.496338;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;10703;4;ESCUELA ESTRELLA DE BELEN;13;136;13601;TALAGANTE;135;TALAGANTE;1;1;0;-33.660664;-70.924873;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7405;5;ESCUELA PARTICULAR N.134 ADVENTISTA;10;103;10301;OSORNO;103;OSORNO;3;2;0;-40.576599;-73.121384;0;10;110;0;0;0;0;0;0;0;1;1;7;ADVENTISTA DEL 7Âº DÃA;GRATUITO;$50.001 A $100.000
2015;3048;1;ESCUELA PASO ANCHO;7;71;7108;RIO CLARO;72;TALCA;2;1;1;-35.169765;-71.330208;1;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;8285;6;ESCUELA RURAL AGUA FRESCA;10;102;10208;QUELLON;102;CHILOE;1;1;1;-43.038731;-73.60408;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;9072;7;LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48;13;131;13118;MACUL;133;SANTIAGO ORIENTE;1;1;0;-33.481949;-70.600639;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2015;6583;8;ESCUELA PARTICULAR RUCATRARO;9;91;9102;CARAHUE;92;CAUTIN NORTE;3;2;1;-38.803841;-73.165581;0;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;22480;4;COLEGIO LOS ALERCES;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;-41.384624;-72.91716;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7015;7;LICEO CARLOS HAVERBECK RICHTER;14;141;14102;CORRAL;141;VALDIVIA;2;1;0;-39.889389;-73.432892;1;310;610;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;40023;8;COLEGIO SAN ALBERTO;6;61;6108;MACHALI;61;CACHAPOAL;3;2;0;-34.173786;-70.689819;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
