AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2017;1;9;LICEO POLITECNICO ARICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48727459;-70,29473809;1;463;510;563;610;663;863;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;2;7;PARVULARIO LAS ESPIGUITAS; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,469862;-70,30276;1;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;3;5;ESC. PEDRO VICENTE GUTIERREZ TORRES; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,50358;-70,260826;0;165;167;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;4;3;LICEO OCTAVIO PALMA PEREZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47424251;-70,30826388;1;310;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;5;1;JOVINA NARANJO FERNANDEZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47690366;-70,31345472;1;110;310;363;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2017;7;8;L. POLI. ANTONIO VARAS DE LA BARRA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47614641;-70,28836834;1;410;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;8;6;COLEGIO INTEGRADO EDUARDO FREI MONTALVA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,4824905;-70,31757936;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;9;4;ESCUELA REPUBLICA DE ISRAEL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48684946;-70,30245013;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;10;8;ESCUELA REPUBLICA DE FRANCIA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47436432;-70,3090436;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;11;6;ESC. GRAL. PEDRO LAGOS MARCHANT; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,49101644;-70,31155509;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;12;4;ESCUELA GRAL JOSE MIGUEL CARRERA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,49192572;-70,29396507;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;13;2;ESCUELA MANUEL RODRIGUEZ ERDOYZA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48105547;-70,28479525;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;14;0;ESCUELA ROMULO J. PENA MATURANA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48123728;-70,28976499;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15;9;LICEO ARTISTICO DR. JUAN NOE CREVANI; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47138503;-70,30035261;1;110;310;0;0;0;0;0;0;0;1;1;7;LAICA;GRATUITO;GRATUITO
2017;16;7;ESCUELA REGIMIENTO RANCAGUA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47483502;-70,30878313;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;17;5;ESCUELA SUBTTE. LUIS CRUZ MARTINEZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,46726517;-70,29093645;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;18;3;ESC. COMTE. JUAN JOSE SAN MARTIN; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47667446;-70,28778894;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;19;1;ESC. HUMBERTO VALENZUELA GARCIA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47465942;-70,29190638;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;20;5;ESCUELA TUCAPEL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47982726;-70,29518383;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;21;3;ESCUELA CARLOS GUIRAO MASSIF; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48379188;-70,30008008;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2017;22;1;ESCUELA GABRIELA MISTRAL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,44828584;-70,29064975;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;25;6;COLEGIO CENTENARIO DE ARICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,43999942;-70,29338025;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;26;4;ESCUELA REPUBLICA DE ARGENTINA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47812123;-70,30403909;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;27;2;ESCUELA ESMERALDA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48301851;-70,30853854;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;28;0;ESCUELA RICARDO SILVA ARRIAGADA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,48506517;-70,29439508;1;10;110;165;363;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;29;9;ESCUELA AMERICA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,47845172;-70,2830463;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;30;2;ESCUELA DR. RICARDO OLEA GUERRA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,480618;-70,28401;0;212;215;216;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;31;0;ESCUELA DARIO SALAS DIAZ; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,5006579;-70,25459141;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;32;9;LICEO AGRICOLA JOSE ABELARDO NUNEZ M.; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,51926404;-70,17873778;1;10;110;710;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;33;7;ESCUELA CARLOS CONDELL DE LA HAZA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,41711368;-70,22584879;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;35;3;ESCUELA GRAL. MANUEL BAQUEDANO; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,45239984;-70,06769957;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;36;1;ESCUELA IGNACIO CARRERA PINTO; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;0;-18,49695274;-70,28397311;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;38;8;ESCUELA ESPAÑA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,55881843;-70,10072668;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;39;6;ESCUELA PAMPA ALGODONAL; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,57821289;-69,96516894;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;41;8;ESCUELA VALLE DE CHACA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,82064308;-70,14037802;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;42;6;ESCUELA MOLINOS LLUTA; ;69010100;1;15;151;15101;ARICA;151;ARICA;2;1;1;-18,38174753;-69,94488303;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;43;4;JARDIN INFANTIL CEPILLIN; ;76198139;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,439636;-70,290726;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;44;2;JARDIN INFANTIL PEQUENILANDIA;17278119; ;0;15;151;15101;ARICA;151;ARICA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;45;0;COLEGIO ITALIANO SANTA ANA; ;70072800;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,4830605;-70,31430183;0;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2017;46;9;JARDIN INFANTIL SAN ANDRES; ;76216092;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,478401;-70,30012;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;47;7;J.  I. KURUMI; ; ;9;15;151;15101;ARICA;151;ARICA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACION;SIN INFORMACION
2017;49;3;JARDIN INFANTIL PADRE LUIS GALLARDO; ;76121544;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,475018;-70,29024;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;50;7;COLEGIO ADVENTISTA DE ARICA; ;65102261;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,49332083;-70,27077135;1;110;310;0;0;0;0;0;0;0;1;1;7;ADVENTISTA;$1.000 A $10.000;$1.000 A $10.000
2017;51;5;ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR; ;76189122;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,4002612;-70,31498364;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO
2017;52;3;LICEO DOMINGO SANTA MARIA; ;88669900;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,46862249;-70,30337532;1;10;110;214;310;410;810;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2017;55;8;JARDIN INFANTIL MONTESSORI GARDEN; ;76137056;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,48422;-70,30817;1;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;56;6;COLEGIO SAN MARCOS DE ARICA; ;65378030;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,47074988;-70,30482369;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2017;57;4;JARDIN INFANTIL ZORZALITO;21453113; ;0;15;151;15101;ARICA;151;ARICA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;58;2;JARDIN INFANTIL PETETE J.M. BORGOÐO; ;76207192;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,486109;-70,302956;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;59;0;COLEGIO SAN JORGE;5662561; ;0;15;151;15101;ARICA;151;ARICA;4;3;0;-18,50215;-70,24618;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2017;60;4;COLEGIO ALEMAN DE ARICA; ;76061480;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,49203409;-70,2806874;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2017;65;5;J.  I.  SOLDADITO DE PLOMO; ; ;9;15;151;15101;ARICA;151;ARICA;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2017;66;3;JARDIN INFANTIL PLUTO; ;76170397;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,479057;-70,3034;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;67;1;ABRAHAM LINCOLN SCHOOL; ;65143272;1;15;151;15101;ARICA;151;ARICA;3;2;0;-18,4812282;-70,3187928;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2017;69;8;JUNIOR COLLEGE;9437148; ;0;15;151;15101;ARICA;151;ARICA;4;3;0;-18,463913;-70,29144;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2017;70;1;ESCUELA VALLE DE ESQUINA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18,93621846;-69,53015865;0;110;0;0;0;0;0;0;0;0;1;1;7;MULTICULTURAL;GRATUITO;GRATUITO
2017;72;8;LICEO  VALLE DE CODPA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18,83290069;-69,74458362;0;110;710;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;73;6;ESCUELA VALLE DE COBIJA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18,73989188;-69,58323481;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;74;4;ESCUELA VALLE DE CAMARONES; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-19,00991613;-69,86014023;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;75;2;ESCUELA VALLE DE GUANACAGUA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-18,82276557;-69,71333395;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;76;0;ESCUELA VALLE DE CUYA; ;69251000;1;15;151;15102;CAMARONES;151;ARICA;2;1;1;-19,16015999;-70,17949131;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;78;7;LICEO GRANADEROS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,19582434;-69,5619286;1;10;110;710;0;0;0;0;0;0;1;1;7;INTERCULTURAL;GRATUITO;GRATUITO
2017;79;5;ESCUELA EL MARQUEZ; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,58071442;-69,49375545;0;110;0;0;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2017;81;7;ESCUELA PAYACHATAS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,05440245;-69,2010105;0;110;0;0;0;0;0;0;0;0;1;1;7;PLURALISTA;GRATUITO;GRATUITO
2017;82;5;ESCUELA SAN FRANCISCO DE ASIS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,26880161;-69,59646586;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;83;3;ESCUELA COTA COTANI; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,52192415;-69,22052729;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;84;1;ESCUELA LOS ALAMOS; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,19634743;-69,5592163;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;86;8;ESCUELA SAN SANTIAGO DE BELEN; ;69250800;1;15;152;15201;PUTRE;151;ARICA;2;1;1;-18,46778415;-69,51489316;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;87;6;ESCUELA ANCOLACANE; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,85471456;-69,60613159;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;88;4;ESCUELA ALCERRECA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,99433492;-69,70589669;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;89;2;ESCUELA HUMAPALCA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,8343888;-69,70278189;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;90;6;ESCUELA INTERNADO VISVIRI; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,59488571;-69,48115627;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;91;4;ESCUELA COSAPILLA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-18,38618133;-69,56858205;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;92;2;ESCUELA CHISLLUMA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,69676865;-69,68829805;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;93;0;ESCUELA CHUJLLUTA; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,89941579;-69,34921589;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;94;9;ESCUELA GUACOYO; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,76012855;-69,34494484;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;95;7;ESCUELA COLPITAS; ;69250700;1;15;152;15202;GENERAL LAGOS;151;ARICA;2;1;1;-17,95693832;-69,45362516;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;97;3;INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,21983585;-70,15323392;1;410;810;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2017;98;1;CENTRO DE DIAGNOSTICO; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;100;7;ESCUELA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;101;5;HOGAR ESTUDIANTIL; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;102;3;ESC.EDUC.ESPECIAL FLOR DEL INCA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,240973;-70,13935;0;212;215;216;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;103;1;ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,22109594;-70,13817004;1;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;105;8;CENTRO DE CAPACITACION LABORAL; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,241722;-70,136505;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;106;6;INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL; ;71142500;1;1;11;1101;IQUIQUE;11;IQUIQUE;5;4;0;-20,29401349;-70,12724452;0;110;310;510;810;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;107;4;LICEO LIBERT. GRAL.BERNARDO O´HIGGINS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,21974441;-70,15238682;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;108;2;LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,22579486;-70,14872946;1;510;610;0;0;0;0;0;0;0;1;1;7;LAICO;$1.000 A $10.000;GRATUITO
2017;109;0;LICEO ELENA DUVAUCHELLE CABEZON; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,21695112;-70,15337963;1;310;410;510;610;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,22471195;-70,13544477;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;111;2;ESCUELA GABRIELA MISTRAL; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,22589062;-70,14140773;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;112;0;ESCUELA EDUARDO LLANOS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,21447631;-70,13585907;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,23315557;-70,13769815;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;114;7;ESCUELA PLACIDO VILLARROEL; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,22023544;-70,14411378;1;10;110;0;0;0;0;0;0;0;1;1;7;ECUMENICA;GRATUITO;SIN INFORMACION
2017;115;5;ESCUELA JAVIERA CARRERA VERDUGO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,21947136;-70,1519483;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2017;116;3;COLEGIO REPUBLICA DE CROACIA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,2272806;-70,13484972;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;117;1;ESCUELA PAULA JARAQUEMADA ALQUIZAR; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,22039846;-70,14624448;1;10;110;214;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;119;8;ESCUELA CENTENARIO; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,2135148;-70,14512072;1;10;110;214;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;120;1;LICEO COM.Y TEC.ARTURO PRAT CHACON; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,2095485;-70,14359634;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO
2017;122;8;ESCUELA THILDA PORTILLO OLIVARES; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,23621356;-70,14101074;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;123;6;COLEGIO ESPANA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,2397204;-70,12885318;1;10;110;165;214;363;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;124;4;LICEO LUIS CRUZ MARTINEZ; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,2419955;-70,1374329;1;310;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;125;2;ESCUELA PROFESOR MANUEL CASTRO RAMOS; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,24541641;-70,13812103;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;126;0;COLEGIO REPUBLICA DE ITALIA; ;70938800;1;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;-20,24359886;-70,13149205;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;127;9;LICEO MARIA AUXILIADORA; ;70083600;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,22232531;-70,14838116;0;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2017;128;7;JARDIN INFANTIL LITTLE GARDEN; ;77385380;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;129;5;LICEO SUPERIOR GABRIELA MISTRAL;17813224; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,2210866;-70,15143279;0;110;310;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2017;130;9;COLEGIO NORTH COLLEGE; ;77193390;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,22346373;-70,14422847;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2017;131;7;LICEO PARTICULAR MIXTO ESCASCE; ;76159499;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,22463663;-70,14818092;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;132;5;LICEO ACADEMIA IQUIQUE; ;76040981;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,33293869;-70,13943264;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2017;133;3;COLEGIO ADVENTISTA DE IQUIQUE; ;65102261;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,22514112;-70,14849999;1;10;110;310;0;0;0;0;0;0;1;1;7;ADVENTISTA;GRATUITO;GRATUITO
2017;134;1;LICEO ATENEA; ;76196084;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,21558387;-70,15438513;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;136;8;J.  I.  CAPULLITO;14133877; ;0;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;-20,215338;-70,13811;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2017;138;4;COLEGIO HERMANOS CARRERA; ; ;9;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2017;139;2;JARDIN INFANTIL CONEJITO; ;76231708;1;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;-20,214958;-70,15338;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
